transaction_id,customer_id,amount,currency,timestamp,merchant_category,description
TXN01353,CUST021,105.91,USD,1704123745,grocery,"Joe's"
TXN01354,CUST023,21.43,USD,1704143865,entertainment,"Disney+"
TXN01355,CUST022,48.81,USD,1704121067,grocery,"Soopers"
TXN01356,CUST021,60.50,USD,1704143635,gas,"Gas"
TXN01357,CUST005,6.85,USD,1704114750,entertainment,"Theaters"
TXN01358,CUST006,43.85,USD,1704116499,restaurant,"Taco"
TXN01359,CUST004,5.62,USD,1704138242,entertainment,"Store"
TXN01360,CUST016,16.37,USD,1704134737,coffee,"Caribou"
TXN01361,CUST003,92.87,USD,1704122705,retail,"Target"
TXN01362,CUST018,50.91,USD,1704125486,entertainment,"Live"
TXN01363,CUST001,130.08,USD,1704140950,grocery,"Market"
TXN01364,CUST003,14.29,USD,1704141708,coffee,"Dunkin'"
TXN01365,CUST019,61.11,USD,1704124751,gas,"Gas"
TXN01366,CUST013,19.98,USD,1704112680,coffee,"Coffee"
TXN01367,CUST017,126.97,USD,1704133055,retail,"Costco"
TXN01368,CUST018,108.08,USD,1704133651,restaurant,"Bell"
TXN01369,CUST006,111.76,USD,1704123704,retail,"Best"
TXN01370,CUST024,93.51,USD,1704139514,gas,"Shell"
TXN01371,CUST025,23.83,USD,1704119165,coffee,"Bottle"
TXN01372,CUST021,113.11,USD,1704116216,grocery,"Soopers"
TXN01373,CUST020,148.65,USD,1704116604,restaurant,"Subway"
TXN01374,CUST012,164.85,USD,1704131889,retail,"Home"
TXN01375,CUST019,12.83,USD,1704132415,coffee,"Bean"
TXN01376,CUST009,79.70,USD,1704114530,grocery,"Market"
TXN01377,CUST015,29.06,USD,1704127213,gas,"76"
TXN01378,CUST005,27.92,USD,1704117290,retail,"Walmart"
TXN01379,CUST004,36.12,USD,1704141364,entertainment,"Store"
TXN01380,CUST013,18.45,USD,1704121523,retail,"Store"
TXN01381,CUST005,47.42,USD,1704125291,entertainment,"iTunes"
TXN01382,CUST020,28.40,USD,1704142096,entertainment,"Live"
TXN01383,CUST023,15.60,USD,1704142164,coffee,"Coffee"
TXN01384,CUST003,22.00,USD,1704141662,coffee,"Coffee"
TXN01385,CUST019,18.29,USD,1704130632,coffee,"Coffee"
TXN01386,CUST003,10.36,USD,1704122005,restaurant,"Bell"
TXN01387,CUST009,189.58,USD,1704135981,grocery,"Safeway"
TXN01388,CUST020,34.09,USD,1704116101,gas,"Station"
TXN01389,CUST023,174.83,USD,1704128128,retail,"Buy"
TXN01390,CUST013,177.21,USD,1704124274,retail,"Best"
TXN01391,CUST022,135.59,USD,1704133997,grocery,"Joe's"
TXN01392,CUST025,49.64,USD,1704121429,gas,"Arco"
TXN01393,CUST010,38.46,USD,1704124570,entertainment,"Store"
TXN01394,CUST016,121.41,USD,1704122271,grocery,"Walmart"
TXN01395,CUST010,4.46,USD,1704119346,coffee,"Bros"
TXN01396,CUST025,76.71,USD,1704136480,gas,"Shell"
TXN01397,CUST020,52.41,USD,1704137306,entertainment,"Cinema"
TXN01398,CUST006,118.22,USD,1704114258,restaurant,"Grille"
TXN01399,CUST006,107.35,USD,1704141074,gas,"Exxon"
TXN01400,CUST013,132.62,USD,1704129854,grocery,"Costco"
TXN01401,CUST004,243.54,USD,1704117806,retail,"GameStop"
TXN01402,CUST023,53.56,USD,1704138425,entertainment,"Steam"
TXN01403,CUST016,113.86,USD,1704141804,retail,"Target"
TXN01404,CUST001,52.87,USD,1704123043,gas,"Exxon"
TXN01405,CUST011,74.91,USD,1704124501,restaurant,"Bread"
TXN01406,CUST011,247.28,USD,1704125814,retail,"Electronics"
TXN01407,CUST003,24.66,USD,1704120172,entertainment,"Disney+"
TXN01408,CUST004,65.05,USD,1704129855,gas,"K"
TXN01409,CUST013,115.07,USD,1704125391,restaurant,"McDonald's"
TXN01410,CUST013,24.19,USD,1704138973,restaurant,"Grille"
TXN01411,CUST010,29.13,USD,1704131423,entertainment,"iTunes"
TXN01412,CUST010,69.24,USD,1704118553,gas,"Shell"
TXN01413,CUST004,27.35,USD,1704137992,coffee,"Philz"
TXN01414,CUST021,12.13,USD,1704118768,restaurant,"KFC"
TXN01415,CUST014,45.86,USD,1704137404,gas,"Exxon"
TXN01416,CUST002,173.85,USD,1704126762,retail,"Home"
TXN01417,CUST005,64.98,USD,1704119875,grocery,"Fresh"
TXN01418,CUST021,13.86,USD,1704113174,entertainment,"Store"
TXN01419,CUST004,100.91,USD,1704126829,grocery,"Soopers"
TXN01420,CUST009,139.07,USD,1704118522,restaurant,"Panera"
TXN01421,CUST020,113.92,USD,1704120775,gas,"76"
TXN01422,CUST019,10.81,USD,1704143261,coffee,"Bean"
TXN01423,CUST022,42.53,USD,1704123872,entertainment,"Store"
TXN01424,CUST018,261.55,USD,1704139514,retail,"Walmart"
TXN01425,CUST005,15.23,USD,1704142282,coffee,"Peet's"
TXN01426,CUST006,84.43,USD,1704123124,grocery,"Costco"
TXN01427,CUST008,6.37,USD,1704112720,coffee,"Bottle"
TXN01428,CUST015,61.96,USD,1704130470,grocery,"Grocery"
TXN01429,CUST024,14.31,USD,1704117792,entertainment,"Cinema"
TXN01430,CUST001,100.55,USD,1704135847,restaurant,"Factory"
TXN01431,CUST011,57.12,USD,1704118739,restaurant,"Subway"
TXN01432,CUST011,27.89,USD,1704118617,entertainment,"Netflix"
TXN01433,CUST014,82.33,USD,1704114082,grocery,"Market"
TXN01434,CUST001,137.21,USD,1704138777,gas,"Conoco"
TXN01435,CUST006,187.66,USD,1704113443,grocery,"Kroger"
TXN01436,CUST025,40.67,USD,1704114414,gas,"Gas"
TXN01437,CUST003,7.11,USD,1704118623,entertainment,"Steam"
TXN01438,CUST012,48.60,USD,1704121092,restaurant,"Bread"
TXN01439,CUST012,43.80,USD,1704114988,retail,"Apple"
TXN01440,CUST023,294.05,USD,1704138522,retail,"Apple"
TXN01441,CUST014,128.92,USD,1704136582,restaurant,"KFC"
TXN01442,CUST014,74.50,USD,1704114608,restaurant,"Olive"
TXN01443,CUST012,244.73,USD,1704118618,retail,"Walmart"
TXN01444,CUST014,273.61,USD,1704132236,retail,"Buy"
TXN01445,CUST009,107.92,USD,1704125453,restaurant,"Grille"
TXN01446,CUST010,153.44,USD,1704130550,retail,"Microsoft"
TXN01447,CUST003,85.39,USD,1704130462,gas,"Station"
TXN01448,CUST017,175.02,USD,1704143553,grocery,"Target"
TXN01449,CUST024,34.65,USD,1704130856,entertainment,"Cinema"
TXN01450,CUST018,16.16,USD,1704111346,coffee,"Coffee"
TXN01451,CUST013,133.16,USD,1704135747,restaurant,"Cheesecake"
TXN01452,CUST004,44.60,USD,1704116135,entertainment,"Disney+"
TXN01453,CUST010,104.27,USD,1704118635,grocery,"Grocery"
TXN01454,CUST017,22.38,USD,1704134026,entertainment,"AMC"
TXN01455,CUST020,10.16,USD,1704143733,coffee,"Dunkin'"
TXN01456,CUST022,197.15,USD,1704132088,retail,"Amazon"
TXN01457,CUST017,80.72,USD,1704128956,gas,"Chevron"
TXN01458,CUST022,41.09,USD,1704135074,entertainment,"iTunes"
TXN01459,CUST022,4.03,USD,1704140428,coffee,"Dutch"
TXN01460,CUST009,11.98,USD,1704140883,entertainment,"Steam"
TXN01461,CUST023,5.51,USD,1704116474,coffee,"Dunkin'"
TXN01462,CUST023,74.83,USD,1704114204,restaurant,"Taco"
TXN01463,CUST007,120.15,USD,1704124188,gas,"Arco"
TXN01464,CUST023,8.76,USD,1704123673,coffee,"Hortons"
TXN01465,CUST008,22.21,USD,1704135022,entertainment,"Live"
TXN01466,CUST006,127.62,USD,1704119697,gas,"Arco"
TXN01467,CUST024,146.25,USD,1704120765,retail,"Depot"
TXN01468,CUST010,37.37,USD,1704118542,grocery,"Trader"
TXN01469,CUST011,22.35,USD,1704132596,restaurant,"Garden"
TXN01470,CUST021,159.63,USD,1704120785,grocery,"Market"
TXN01471,CUST006,36.40,USD,1704123547,entertainment,"Theaters"
TXN01472,CUST019,17.98,USD,1704138411,entertainment,"Disney+"
TXN01473,CUST011,134.55,USD,1704113384,gas,"Exxon"
TXN01474,CUST024,34.92,USD,1704118298,entertainment,"Cinema"
TXN01475,CUST023,69.87,USD,1704117691,gas,"Station"
TXN01476,CUST018,110.86,USD,1704128067,gas,"Mobil"
TXN01477,CUST008,20.60,USD,1704129233,retail,"Amazon"
TXN01478,CUST013,19.09,USD,1704140314,coffee,"Starbucks"
TXN01479,CUST021,88.68,USD,1704133906,retail,"Purchase"
TXN01480,CUST023,114.02,USD,1704123099,grocery,"Kroger"
TXN01481,CUST001,15.16,USD,1704136399,coffee,"Local"
TXN01482,CUST004,127.63,USD,1704113572,gas,"Gas"
TXN01483,CUST010,75.23,USD,1704130118,grocery,"Safeway"
TXN01484,CUST010,254.34,USD,1704134600,retail,"Best"
TXN01485,CUST006,42.39,USD,1704130244,entertainment,"Live"
TXN01486,CUST006,90.67,USD,1704142132,restaurant,"Garden"
TXN01487,CUST009,33.80,USD,1704138306,entertainment,"PlayStation"
TXN01488,CUST013,29.15,USD,1704119048,entertainment,"Regal"
TXN01489,CUST001,132.59,USD,1704134981,gas,"K"
TXN01490,CUST017,56.43,USD,1704135460,gas,"76"
TXN01491,CUST004,99.74,USD,1704114299,restaurant,"Garden"
TXN01492,CUST022,22.42,USD,1704114273,coffee,"Hortons"
TXN01493,CUST018,34.04,USD,1704133438,entertainment,"Netflix"
TXN01494,CUST001,54.65,USD,1704136620,entertainment,"AMC"
TXN01495,CUST020,33.86,USD,1704124420,gas,"Arco"
TXN01496,CUST017,74.75,USD,1704114490,restaurant,"Cheesecake"
TXN01497,CUST002,22.78,USD,1704136552,entertainment,"Theaters"
TXN01498,CUST016,81.60,USD,1704128922,gas,"Mobil"
TXN01499,CUST007,40.43,USD,1704142930,gas,"Gas"
TXN01500,CUST006,299.71,USD,1704125756,retail,"Store"
TXN01501,CUST010,264.41,USD,1704117098,retail,"Buy"
TXN01502,CUST022,142.44,USD,1704114645,retail,"Home"
TXN01503,CUST018,11.34,USD,1704126926,coffee,"Dutch"
TXN01504,CUST008,173.15,USD,1704138663,retail,"Store"
TXN01505,CUST019,18.03,USD,1704138447,grocery,"Safeway"
TXN01506,CUST020,255.62,USD,1704128913,retail,"Microsoft"
TXN01507,CUST013,39.40,USD,1704134174,entertainment,"Spotify"
TXN01508,CUST013,95.61,USD,1704131957,gas,"Arco"
TXN01509,CUST024,7.18,USD,1704140717,coffee,"Coffee"
TXN01510,CUST013,32.18,USD,1704130386,entertainment,"Steam"
TXN01511,CUST022,285.10,USD,1704134706,retail,"Amazon"
TXN01512,CUST011,280.04,USD,1704138800,retail,"Purchase"
TXN01513,CUST008,96.64,USD,1704141073,retail,"Best"
TXN01514,CUST019,42.87,USD,1704119970,grocery,"Kroger"
TXN01515,CUST019,95.24,USD,1704133649,retail,"GameStop"
TXN01516,CUST021,156.93,USD,1704128914,retail,"Home"
TXN01517,CUST005,60.75,USD,1704113964,gas,"Valero"
TXN01518,CUST023,138.46,USD,1704134289,gas,"K"
TXN01519,CUST023,33.38,USD,1704125024,gas,"Valero"
TXN01520,CUST022,152.51,USD,1704131552,restaurant,"Factory"
TXN01521,CUST020,126.12,USD,1704111423,grocery,"Soopers"
TXN01522,CUST020,83.37,USD,1704137457,grocery,"Target"
TXN01523,CUST010,86.78,USD,1704133558,grocery,"Costco"
TXN01524,CUST012,35.95,USD,1704123143,restaurant,"Capital"
TXN01525,CUST010,26.99,USD,1704118599,restaurant,"Chipotle"
TXN01526,CUST024,56.98,USD,1704113229,gas,"Mobil"
TXN01527,CUST016,46.74,USD,1704126370,gas,"Station"
TXN01528,CUST006,80.25,USD,1704137331,grocery,"Soopers"
TXN01529,CUST020,134.48,USD,1704139111,restaurant,"Panera"
TXN01530,CUST018,75.63,USD,1704118956,restaurant,"Capital"
TXN01531,CUST002,36.98,USD,1704117111,grocery,"King"
TXN01532,CUST006,89.96,USD,1704121265,grocery,"Market"
TXN01533,CUST024,292.00,USD,1704136472,retail,"Amazon"
TXN01534,CUST014,128.26,USD,1704111882,gas,"Chevron"
TXN01535,CUST008,20.57,USD,1704113373,entertainment,"Disney+"
TXN01536,CUST004,10.44,USD,1704126922,restaurant,"McDonald's"
TXN01537,CUST019,55.63,USD,1704129553,gas,"Gas"
TXN01538,CUST001,135.26,USD,1704128401,grocery,"Market"
TXN01539,CUST005,28.28,USD,1704131607,grocery,"Fresh"
TXN01540,CUST008,24.97,USD,1704131932,coffee,"Caribou"
TXN01541,CUST021,64.68,USD,1704133879,grocery,"Grocery"
TXN01542,CUST022,22.28,USD,1704135322,coffee,"Local"
TXN01543,CUST014,23.05,USD,1704126997,entertainment,"Hulu"
TXN01544,CUST021,26.28,USD,1704111480,restaurant,"Grille"
TXN01545,CUST017,42.72,USD,1704115652,grocery,"Joe's"
TXN01546,CUST024,20.16,USD,1704133734,restaurant,"McDonald's"
TXN01547,CUST017,120.59,USD,1704128056,grocery,"Safeway"
TXN01548,CUST003,11.31,USD,1704114495,coffee,"Hortons"
TXN01549,CUST018,40.83,USD,1704141817,restaurant,"Garden"
TXN01550,CUST019,25.39,USD,1704129435,restaurant,"Subway"
TXN01551,CUST016,79.04,USD,1704128488,grocery,"Foods"
TXN01552,CUST003,36.35,USD,1704113722,entertainment,"Store"
TXN01553,CUST005,124.93,USD,1704139394,gas,"Arco"
TXN01554,CUST002,12.45,USD,1704124544,coffee,"Bottle"
TXN01555,CUST020,44.54,USD,1704124374,gas,"Station"
TXN01556,CUST012,63.96,USD,1704136572,grocery,"Safeway"
TXN01557,CUST003,146.46,USD,1704135531,restaurant,"Factory"
TXN01558,CUST020,134.93,USD,1704137463,gas,"BP"
TXN01559,CUST017,24.52,USD,1704111375,coffee,"Coffee"
TXN01560,CUST019,76.64,USD,1704118649,retail,"Apple"
TXN01561,CUST023,79.74,USD,1704129350,gas,"Gas"
TXN01562,CUST001,118.53,USD,1704143678,restaurant,"Capital"
TXN01563,CUST013,20.30,USD,1704135111,coffee,"Dunkin'"
TXN01564,CUST010,71.87,USD,1704117923,grocery,"Market"
TXN01565,CUST005,137.95,USD,1704139353,grocery,"Kroger"
TXN01566,CUST024,23.82,USD,1704141157,restaurant,"Factory"
TXN01567,CUST012,57.42,USD,1704143842,gas,"Valero"
TXN01568,CUST016,195.40,USD,1704134857,grocery,"Walmart"
TXN01569,CUST003,96.86,USD,1704134538,gas,"Shell"
TXN01570,CUST025,40.98,USD,1704134541,grocery,"Foods"
TXN01571,CUST022,65.46,USD,1704129858,grocery,"Safeway"
TXN01572,CUST016,118.51,USD,1704143663,restaurant,"McDonald's"
TXN01573,CUST015,281.54,USD,1704130826,retail,"Best"
TXN01574,CUST023,17.90,USD,1704143590,entertainment,"Live"
TXN01575,CUST018,25.34,USD,1704112083,gas,"76"
TXN01576,CUST010,37.50,USD,1704137067,entertainment,"Regal"
TXN01577,CUST015,235.76,USD,1704128195,retail,"GameStop"
TXN01578,CUST006,12.85,USD,1704128358,entertainment,"Regal"
TXN01579,CUST016,52.51,USD,1704118614,entertainment,"Store"
TXN01580,CUST008,197.56,USD,1704134406,grocery,"Market"
TXN01581,CUST009,6.11,USD,1704137347,coffee,"Caribou"
TXN01582,CUST017,256.54,USD,1704133192,retail,"Store"
TXN01583,CUST014,245.44,USD,1704114928,retail,"Depot"
TXN01584,CUST009,80.51,USD,1704119246,gas,"Gas"
TXN01585,CUST009,49.39,USD,1704135140,retail,"GameStop"
TXN01586,CUST017,97.50,USD,1704116042,gas,"Exxon"
TXN01587,CUST017,22.72,USD,1704134768,coffee,"Dutch"
TXN01588,CUST007,20.67,USD,1704118523,entertainment,"Xbox"
TXN01589,CUST009,27.07,USD,1704132097,coffee,"Coffee"
TXN01590,CUST004,15.14,USD,1704125604,entertainment,"Cinema"
TXN01591,CUST018,26.57,USD,1704133475,coffee,"Coffee"
TXN01592,CUST012,23.36,USD,1704127240,entertainment,"Cinema"
TXN01593,CUST018,82.61,USD,1704125658,retail,"Electronics"
TXN01594,CUST015,118.60,USD,1704128970,restaurant,"Cheesecake"
TXN01595,CUST018,19.39,USD,1704115672,restaurant,"McDonald's"
TXN01596,CUST015,133.04,USD,1704123469,retail,"GameStop"
TXN01597,CUST004,47.78,USD,1704122498,entertainment,"Disney+"
TXN01598,CUST021,297.16,USD,1704119521,retail,"Buy"
TXN01599,CUST003,8.43,USD,1704122611,coffee,"Peet's"
TXN01600,CUST002,110.45,USD,1704139870,grocery,"Target"
TXN01601,CUST011,285.99,USD,1704134669,retail,"Microsoft"
TXN01602,CUST016,10.23,USD,1704135426,entertainment,"AMC"
TXN01603,CUST020,37.12,USD,1704139571,gas,"Station"
TXN01604,CUST014,148.62,USD,1704112166,grocery,"Target"
TXN01605,CUST008,57.63,USD,1704136252,restaurant,"The"
TXN01606,CUST012,113.70,USD,1704130352,restaurant,"Garden"
TXN01607,CUST007,51.45,USD,1704131204,entertainment,"iTunes"
TXN01608,CUST009,45.56,USD,1704126147,grocery,"Fresh"
TXN01609,CUST019,135.94,USD,1704114661,restaurant,"In-N-Out"
TXN01610,CUST012,45.40,USD,1704113178,entertainment,"Hulu"
TXN01611,CUST010,15.29,USD,1704134146,coffee,"Caribou"
TXN01612,CUST020,101.54,USD,1704128287,restaurant,"Garden"
TXN01613,CUST005,131.55,USD,1704137762,retail,"Depot"
TXN01614,CUST011,23.65,USD,1704137872,retail,"Amazon"
TXN01615,CUST023,52.02,USD,1704123281,gas,"Gas"
TXN01616,CUST016,60.67,USD,1704114770,gas,"K"
TXN01617,CUST007,9.19,USD,1704112192,restaurant,"Garden"
TXN01618,CUST024,316.88,USD,1704134341,retail,"GameStop"
TXN01619,CUST017,178.27,USD,1704138015,retail,"Store"
TXN01620,CUST014,69.91,USD,1704126137,restaurant,"Taco"
TXN01621,CUST018,29.36,USD,1704137060,grocery,"Joe's"
TXN01622,CUST012,126.84,USD,1704111690,grocery,"Market"
TXN01623,CUST016,51.56,USD,1704122806,entertainment,"AMC"
TXN01624,CUST008,145.81,USD,1704112084,restaurant,"Bell"
TXN01625,CUST020,28.06,USD,1704112637,restaurant,"Cheesecake"
TXN01626,CUST007,27.92,USD,1704134853,entertainment,"AMC"
TXN01627,CUST003,30.91,USD,1704132164,restaurant,"Bread"
TXN01628,CUST015,83.53,USD,1704140515,restaurant,"Cheesecake"
TXN01629,CUST024,18.68,USD,1704130797,entertainment,"Spotify"
TXN01630,CUST016,142.77,USD,1704114548,grocery,"Grocery"
TXN01631,CUST010,13.53,USD,1704124970,coffee,"Peet's"
TXN01632,CUST007,5.65,USD,1704130625,coffee,"Starbucks"
TXN01633,CUST012,54.66,USD,1704142966,entertainment,"AMC"
TXN01634,CUST024,35.39,USD,1704122213,entertainment,"iTunes"
TXN01635,CUST008,34.08,USD,1704129414,restaurant,"Panera"
TXN01636,CUST005,57.30,USD,1704141178,restaurant,"Bread"
TXN01637,CUST016,69.87,USD,1704137445,gas,"BP"
TXN01638,CUST003,61.08,USD,1704122993,restaurant,"Cheesecake"
TXN01639,CUST016,7.34,USD,1704134463,entertainment,"Store"
TXN01640,CUST015,14.62,USD,1704131637,coffee,"Hortons"
TXN01641,CUST018,28.81,USD,1704141056,entertainment,"Disney+"
TXN01642,CUST016,22.87,USD,1704133371,coffee,"Coffee"
TXN01643,CUST005,33.62,USD,1704128723,gas,"K"
TXN01644,CUST006,13.63,USD,1704128963,coffee,"Coffee"
TXN01645,CUST017,109.08,USD,1704130095,retail,"Depot"
TXN01646,CUST008,23.68,USD,1704122476,restaurant,"Panera"
TXN01647,CUST016,49.53,USD,1704134115,entertainment,"Store"
TXN01648,CUST020,53.38,USD,1704143744,entertainment,"Live"
TXN01649,CUST007,78.34,USD,1704115819,grocery,"Grocery"
TXN01650,CUST003,258.10,USD,1704139373,retail,"GameStop"
TXN01651,CUST011,23.05,USD,1704130938,coffee,"Coffee"
TXN01652,CUST011,29.59,USD,1704113136,retail,"Purchase"
TXN01653,CUST016,80.12,USD,1704129002,grocery,"Trader"
TXN01654,CUST008,5.87,USD,1704116450,coffee,"Coffee"
TXN01655,CUST006,16.62,USD,1704114976,entertainment,"Netflix"
TXN01656,CUST017,60.74,USD,1704131737,gas,"Shell"
TXN01657,CUST024,31.22,USD,1704139398,entertainment,"Hulu"
TXN01658,CUST007,43.47,USD,1704126122,gas,"Chevron"
TXN01659,CUST008,195.02,USD,1704117666,retail,"Buy"
TXN01660,CUST007,27.34,USD,1704133793,coffee,"Shop"
TXN01661,CUST013,57.92,USD,1704126194,restaurant,"Taco"
TXN01662,CUST013,118.68,USD,1704114967,grocery,"Joe's"
TXN01663,CUST014,65.71,USD,1704135070,gas,"BP"
TXN01664,CUST007,102.72,USD,1704139815,gas,"K"
TXN01665,CUST015,150.37,USD,1704138652,restaurant,"Bread"
TXN01666,CUST021,338.89,USD,1704121902,retail,"Best"
TXN01667,CUST005,21.06,USD,1704124368,coffee,"Starbucks"
TXN01668,CUST024,13.23,USD,1704132705,coffee,"Tim"
TXN01669,CUST018,101.22,USD,1704137054,gas,"Shell"
TXN01670,CUST002,270.60,USD,1704135582,retail,"GameStop"
TXN01671,CUST022,334.60,USD,1704111902,retail,"Purchase"
TXN01672,CUST008,15.61,USD,1704119418,coffee,"Bottle"
TXN01673,CUST023,74.48,USD,1704141294,gas,"Station"
TXN01674,CUST015,41.12,USD,1704138881,grocery,"Foods"
TXN01675,CUST022,11.31,USD,1704112739,entertainment,"Disney+"
TXN01676,CUST016,9.64,USD,1704131367,restaurant,"Cheesecake"
TXN01677,CUST017,22.73,USD,1704116738,restaurant,"Bread"
TXN01678,CUST015,52.01,USD,1704118228,gas,"Valero"
TXN01679,CUST007,33.36,USD,1704135166,entertainment,"Store"
TXN01680,CUST006,157.53,USD,1704129806,restaurant,"Subway"
TXN01681,CUST022,148.03,USD,1704124736,restaurant,"Grille"
TXN01682,CUST007,129.09,USD,1704126902,gas,"Circle"
TXN01683,CUST011,151.43,USD,1704133913,retail,"Microsoft"
TXN01684,CUST012,116.41,USD,1704126422,restaurant,"Capital"
TXN01685,CUST014,157.53,USD,1704134636,retail,"GameStop"
TXN01686,CUST017,201.95,USD,1704114532,grocery,"Costco"
TXN01687,CUST007,86.07,USD,1704119993,gas,"Gas"
TXN01688,CUST018,102.34,USD,1704124942,restaurant,"Factory"
TXN01689,CUST001,212.42,USD,1704122959,grocery,"Joe's"
TXN01690,CUST003,27.64,USD,1704136175,coffee,"Caribou"
TXN01691,CUST004,183.68,USD,1704127113,grocery,"Walmart"
TXN01692,CUST014,122.55,USD,1704128445,gas,"Shell"
TXN01693,CUST008,125.50,USD,1704118760,gas,"76"
TXN01694,CUST011,69.20,USD,1704128962,restaurant,"Taco"
TXN01695,CUST022,23.84,USD,1704111462,coffee,"Coffee"
TXN01696,CUST016,8.83,USD,1704113100,coffee,"Hortons"
TXN01697,CUST011,19.36,USD,1704132692,entertainment,"Spotify"
TXN01698,CUST013,112.29,USD,1704131798,gas,"Arco"
TXN01699,CUST019,26.32,USD,1704140201,entertainment,"Theaters"
TXN01700,CUST005,117.73,USD,1704114710,restaurant,"Chipotle"
TXN01701,CUST016,37.91,USD,1704120318,entertainment,"Regal"
TXN01702,CUST014,7.39,USD,1704136114,entertainment,"Disney+"
TXN01703,CUST021,7.41,USD,1704126263,coffee,"Coffee"
TXN01704,CUST014,65.14,USD,1704132170,grocery,"Grocery"
TXN01705,CUST009,32.43,USD,1704113798,entertainment,"Netflix"
TXN01706,CUST002,104.01,USD,1704115491,gas,"K"
TXN01707,CUST024,23.60,USD,1704120136,coffee,"Bottle"
TXN01708,CUST008,8.52,USD,1704125320,entertainment,"AMC"
TXN01709,CUST011,150.12,USD,1704115441,restaurant,"Olive"
TXN01710,CUST025,9.80,USD,1704143040,restaurant,"Panera"
TXN01711,CUST022,62.22,USD,1704121337,gas,"76"
TXN01712,CUST015,7.96,USD,1704138934,coffee,"Coffee"
TXN01713,CUST004,40.84,USD,1704116629,gas,"K"
TXN01714,CUST011,59.66,USD,1704128539,gas,"BP"
TXN01715,CUST025,27.90,USD,1704125332,entertainment,"Store"
TXN01716,CUST003,141.85,USD,1704142245,grocery,"Walmart"
TXN01717,CUST025,20.06,USD,1704130497,grocery,"Target"
TXN01718,CUST014,199.78,USD,1704132807,grocery,"Joe's"
TXN01719,CUST007,28.73,USD,1704122266,entertainment,"Xbox"
TXN01720,CUST011,35.48,USD,1704140008,grocery,"Joe's"
TXN01721,CUST007,74.58,USD,1704143150,grocery,"King"
TXN01722,CUST011,36.21,USD,1704135949,entertainment,"Theaters"
TXN01723,CUST023,3.91,USD,1704140691,coffee,"Starbucks"
TXN01724,CUST003,151.29,USD,1704111726,restaurant,"Garden"
TXN01725,CUST024,38.91,USD,1704133928,entertainment,"iTunes"
TXN01726,CUST005,21.26,USD,1704118636,coffee,"Caribou"
TXN01727,CUST025,171.18,USD,1704118172,grocery,"Sprouts"
TXN01728,CUST022,71.99,USD,1704138469,grocery,"Soopers"
TXN01729,CUST024,90.28,USD,1704135035,gas,"Arco"
TXN01730,CUST008,129.38,USD,1704119508,gas,"BP"
TXN01731,CUST023,31.35,USD,1704117931,retail,"Costco"
TXN01732,CUST012,29.76,USD,1704142797,restaurant,"Bell"
TXN01733,CUST015,19.56,USD,1704120606,entertainment,"Steam"
TXN01734,CUST015,134.27,USD,1704112034,grocery,"Soopers"
TXN01735,CUST021,6.97,USD,1704116387,entertainment,"Store"
TXN01736,CUST007,60.84,USD,1704125533,gas,"Gas"
TXN01737,CUST021,153.89,USD,1704121505,restaurant,"The"
TXN01738,CUST003,27.24,USD,1704117594,entertainment,"iTunes"
TXN01739,CUST012,93.11,USD,1704142876,restaurant,"The"
TXN01740,CUST004,185.85,USD,1704128282,retail,"Costco"
TXN01741,CUST022,54.28,USD,1704126550,gas,"Valero"
TXN01742,CUST009,23.65,USD,1704135975,restaurant,"Factory"
TXN01743,CUST017,25.54,USD,1704127471,gas,"Conoco"
TXN01744,CUST011,191.52,USD,1704117296,retail,"Buy"
TXN01745,CUST002,185.94,USD,1704133698,grocery,"Market"
TXN01746,CUST025,117.25,USD,1704113427,retail,"GameStop"
TXN01747,CUST001,19.29,USD,1704139906,coffee,"Local"
TXN01748,CUST002,177.02,USD,1704131733,retail,"Buy"
TXN01749,CUST018,123.80,USD,1704141249,grocery,"Grocery"
TXN01750,CUST012,21.80,USD,1704119300,grocery,"Fresh"
TXN01751,CUST024,316.90,USD,1704113368,retail,"Store"
TXN01752,CUST009,90.86,USD,1704138210,restaurant,"Olive"
TXN01753,CUST010,147.94,USD,1704114938,restaurant,"In-N-Out"
TXN01754,CUST005,27.27,USD,1704132220,entertainment,"iTunes"
TXN01755,CUST025,28.08,USD,1704129366,gas,"Valero"
TXN01756,CUST001,140.14,USD,1704131311,retail,"Electronics"
TXN01757,CUST003,14.50,USD,1704114184,coffee,"Bros"
TXN01758,CUST022,86.95,USD,1704131087,restaurant,"Bread"
TXN01759,CUST009,111.52,USD,1704128086,gas,"Valero"
TXN01760,CUST004,114.12,USD,1704118572,grocery,"Sprouts"
TXN01761,CUST015,21.58,USD,1704121828,restaurant,"Chipotle"
TXN01762,CUST018,87.24,USD,1704121250,gas,"K"
TXN01763,CUST018,21.35,USD,1704120428,restaurant,"KFC"
TXN01764,CUST017,8.83,USD,1704136386,entertainment,"Xbox"
TXN01765,CUST004,53.78,USD,1704121108,gas,"Gas"
TXN01766,CUST020,26.71,USD,1704135785,coffee,"Bottle"
TXN01767,CUST010,70.12,USD,1704126587,grocery,"Whole"
TXN01768,CUST020,30.64,USD,1704131948,entertainment,"Hulu"
TXN01769,CUST012,152.21,USD,1704128022,restaurant,"Chipotle"
TXN01770,CUST003,47.38,USD,1704137118,entertainment,"AMC"
